NCBI Gene ID(supplied by NCBI)	UniProt ID(supplied by UniProt)
84000	Q9BYE2
84648	Q9BYE3
6706	Q9BYE4
84108	Q9BYE7
54825	Q9BYE9
59272	Q9BYF1
84002	Q9BYG0
84365	Q9BYG3
84552	Q9BYG4
84612	Q9BYG5
83876	Q9BYG7
56169	Q9BYG8
23544	Q9BYH1
64332	Q9BYH8
84668	Q9BYI3
83888	Q9BYJ0
59344	Q9BYJ1
53840	Q9BYJ4
54915	Q9BYJ9
85441	Q9BYK8
140700	Q9BYL1
10616	Q9BYM8
140809	Q9BYN0
84905	Q9BYN7
64949	Q9BYN8
65267	Q9BYP7
83902	Q9BYP8
81870	Q9BYP9
83901	Q9BYQ0
85280	Q9BYQ2
83900	Q9BYQ3
83899	Q9BYQ4
81871	Q9BYQ5
653240	Q9BYQ6
85285	Q9BYQ7
100132386	Q9BYQ8
728224	Q9BYQ9
100132476	Q9BYR0
85289	Q9BYR2
84616	Q9BYR3
85290	Q9BYR4
85291	Q9BYR5
85293	Q9BYR6
83897	Q9BYR7
83896	Q9BYR8
85294	Q9BYR9
83895	Q9BYS1
79442	Q9BYS8
63910	Q9BYT1
65975	Q9BYT3
728279	Q9BYT5
57486	Q9BYT8
63982	Q9BYT9
80714	Q9BYU1
81872	Q9BYU5
64902	Q9BYV1
57159	Q9BYV2
84675	Q9BYV6
83875	Q9BYV7
95681	Q9BYV8
60468	Q9BYV9
66035	Q9BYW1
29072	Q9BYW2
81623	Q9BYW3
55357	Q9BYX2
64135	Q9BYX4
440915	Q9BYX7
92483	Q9BYZ2
23221	Q9BYZ6
83998	Q9BYZ8
80332	Q9BZ11
140731	Q9BZ19
80025	Q9BZ23
23348	Q9BZ29
83786	Q9BZ67
83957	Q9BZ68
83394	Q9BZ71
57605	Q9BZ72
79937	Q9BZ76
347541	Q9BZ81
54904	Q9BZ95
83868	Q9BZ97
83867	Q9BZ98
246119	Q9BZA0
246126	Q9BZA5
27328	Q9BZA7
83259	Q9BZA8
64506	Q9BZB8
56853	Q9BZC1
20	Q9BZC7
55315	Q9BZD2
83540	Q9BZD4
79056	Q9BZD6
79057	Q9BZD7
84662	Q9BZE0
51253	Q9BZE1
83480	Q9BZE2
56751	Q9BZE3
23560	Q9BZE4
84645	Q9BZE7
79058	Q9BZE9
114882	Q9BZF1
114881	Q9BZF2
114880	Q9BZF3
55075	Q9BZF9
93650	Q9BZG2
1801	Q9BZG8
55717	Q9BZH6
153572	Q9BZI1
65109	Q9BZI7
51340	Q9BZJ0
23430	Q9BZJ3
51629	Q9BZJ4
81491	Q9BZJ6
118442	Q9BZJ7
83873	Q9BZJ8
83955	Q9BZK3
79718	Q9BZK7
59286	Q9BZL1
85027	Q9BZL3
54776	Q9BZL4
25865	Q9BZL6
81579	Q9BZM1
64600	Q9BZM2
170825	Q9BZM3
79465	Q9BZM4
80328	Q9BZM5
80329	Q9BZM6
56651	Q9BZP3
27159	Q9BZP6
81626	Q9BZQ2
23057	Q9BZQ4
80267	Q9BZQ6
116496	Q9BZQ8
65078	Q9BZR6
79370	Q9BZR8
81603	Q9BZR9
50943	Q9BZS1
80700	Q9BZV1
80704	Q9BZV2
50939	Q9BZV3
6561	Q9BZW2
53345	Q9BZW4
53346	Q9BZW5
80705	Q9BZW7
51744	Q9BZW8
7371	Q9BZX2
152015	Q9BZX4
11074	Q9BZY9
6614	Q9BZZ2
8539	Q9BZZ5
22861	Q9C000
84419	Q9C002
81848	Q9C004
84661	Q9C005
94234	Q9C009
5570	Q9C010
89870	Q9C019
114088	Q9C026
81786	Q9C029
117854	Q9C030
85363	Q9C035
89122	Q9C037
23321	Q9C040
84504	Q9C056
81558	Q9C073
25984	Q9C075
83444	Q9C086
80000	Q9C091
79925	Q9C093
85443	Q9C098
85444	Q9C099
85445	Q9C0A0
85446	Q9C0A1
55209	Q9C0A6
85451	Q9C0B0
79068	Q9C0B1
85452	Q9C0B2
25921	Q9C0B5
57795	Q9C0B6
79613	Q9C0B7
54877	Q9C0B9
85456	Q9C0C2
54910	Q9C0C4
85457	Q9C0C6
55626	Q9C0C7
63893	Q9C0C9
221692	Q9C0D0
85459	Q9C0D2
79699	Q9C0D3
85460	Q9C0D4
85461	Q9C0D5
85462	Q9C0D6
85463	Q9C0D7
85465	Q9C0D9
64328	Q9C0E2
80852	Q9C0E4
80856	Q9C0E8
80816	Q9C0F0
80817	Q9C0F1
80818	Q9C0F3
55628	Q9C0G0
1768	Q9C0G6
80727	Q9C0H2
80728	Q9C0H5
56062	Q9C0H6
80725	Q9C0H9
54545	Q9C0I1
401145	Q9C0I3
80731	Q9C0I4
80313	Q9C0I9
79369	Q9C0J1
55339	Q9C0J8
79365	Q9C0J9
64919	Q9C0K0
64116	Q9C0K1
653857	Q9C0K3
55437	Q9C0K7
387254	Q9GIP4
81697	Q9GZK3
26716	Q9GZK4
442185	Q9GZK6
26531	Q9GZK7
55759	Q9GZL7
60467	Q9GZL8
246721	Q9GZM3
25844	Q9GZM5
283160	Q9GZM6
64129	Q9GZM7
81565	Q9GZM8
54112	Q9GZN0
64431	Q9GZN1
60436	Q9GZN2
64063	Q9GZN4
28968	Q9GZN6
79641	Q9GZN7
54976	Q9GZN8
80310	Q9GZP0
80023	Q9GZP1
57095	Q9GZP4
57191	Q9GZP7
64073	Q9GZP8
51009	Q9GZP9
28991	Q9GZQ3
56923	Q9GZQ4
64106	Q9GZQ6
81631	Q9GZQ8
26054	Q9GZR1
57109	Q9GZR2
6785	Q9GZR5
57062	Q9GZR7
64446	Q9GZS0
64425	Q9GZS1
80349	Q9GZS3
23563	Q9GZS9
81892	Q9GZT3
63826	Q9GZT4
80326	Q9GZT5
60492	Q9GZT6
60491	Q9GZT8
54583	Q9GZT9
81688	Q9GZU0
57192	Q9GZU1
5178	Q9GZU2
55116	Q9GZU3
60506	Q9GZU5
58190	Q9GZU7
80011	Q9GZU8
26287	Q9GZV1
60482	Q9GZV3
56648	Q9GZV4
25937	Q9GZV5
60484	Q9GZV7
63978	Q9GZV8
8074	Q9GZV9
54581	Q9GZW5
58475	Q9GZW8
4166	Q9GZX3
59348	Q9GZX5
50616	Q9GZX6
57379	Q9GZX7
57045	Q9GZX9
56001	Q9GZY0
728343	Q9GZY0
59351	Q9GZY1
55744	Q9GZY4
7462	Q9GZY6
56947	Q9GZY8
3231	Q9GZZ0
80218	Q9GZZ1
57053	Q9GZZ6
64096	Q9GZZ7
90070	Q9GZZ8
79876	Q9GZZ9
23609	Q9H000
64077	Q9H008
342538	Q9H009
8728	Q9H013
6583	Q9H015
56181	Q9H019
83932	Q9H040
84233	Q9H061
84232	Q9H063
83450	Q9H069
10605	Q9H074
81570	Q9H078
79768	Q9H079
79003	Q9H081
83452	Q9H082
55341	Q9H089
84225	Q9H091
81788	Q9H093
84224	Q9H094
84223	Q9H095
83641	Q9H098
55226	Q9H0A0
84222	Q9H0A3
140545	Q9H0A6
54939	Q9H0A8
84221	Q9H0A9
80726	Q9H0B3
64837	Q9H0B6
83716	Q9H0B8
84217	Q9H0C1
83447	Q9H0C2
84216	Q9H0C3
53339	Q9H0C5
80895	Q9H0C8
84215	Q9H0D2
22803	Q9H0D6
54472	Q9H0E2
79595	Q9H0E3
84101	Q9H0E7
10902	Q9H0E9
152006	Q9H0F5
81858	Q9H0F6
84100	Q9H0F7
84081	Q9H0G5
57508	Q9H0H0
64410	Q9H0H3
29127	Q9H0H5
100132708	Q9H0H9
84080	Q9H0I2
29070	Q9H0I3
84076	Q9H0I9
84074	Q9H0J4
64761	Q9H0J9
23235	Q9H0K1
81492	Q9H0K4
83448	Q9H0K6
23283	Q9H0L4
11059	Q9H0M0
55063	Q9H0M4
90592	Q9H0M5
84084	Q9H0N0
84105	Q9H0N5
51251	Q9H0P0
79992	Q9H0P7
81553	Q9H0Q0
53826	Q9H0Q3
55745	Q9H0R1
84065	Q9H0R3
84064	Q9H0R4
2635	Q9H0R5
55278	Q9H0R6
23710	Q9H0R8
51202	Q9H0S4
64284	Q9H0T7
84061	Q9H0U3
81876	Q9H0U4
29074	Q9H0U6
7259	Q9H0U9
64418	Q9H0V1
81562	Q9H0V9
83987	Q9H0W5
83591	Q9H0W7
56006	Q9H0W8
28970	Q9H0W9
83986	Q9H0X4
727800	Q9H0X6
114879	Q9H0X9
83734	Q9H0Y0
55544	Q9H0Z9
128646	Q9H106
140880	Q9H112
128817	Q9H114
63908	Q9H115
64412	Q9H116
116092	Q9H147
84631	Q9H156
56135	Q9H158
28513	Q9H159
3622	Q9H160
60529	Q9H161
53335	Q9H165
81551	Q9H169
81030	Q9H171
64137	Q9H172
64374	Q9H173
81566	Q9H175
27111	Q9H190
57876	Q9H195
51108	Q9H1A3
64682	Q9H1A4
548644	Q9H1A7
55998	Q9H1B4
64132	Q9H1B5
64207	Q9H1B7
57121	Q9H1C0
83468	Q9H1C3
81622	Q9H1C4
84418	Q9H1C7
55503	Q9H1D0
10621	Q9H1D9
84659	Q9H1E1
64710	Q9H1E3
56255	Q9H1E5
140832	Q9H1F0
149699	Q9H1H1
63971	Q9H1H9
84164	Q9H1I8
65110	Q9H1J1
7478	Q9H1J5
81029	Q9H1J7
64145	Q9H1K0
23479	Q9H1K1
83733	Q9H1K4
59274	Q9H1K6
128826	Q9H1L0
54830	Q9H1M0
140881	Q9H1M3
140850	Q9H1M4
51000	Q9H1N7
9885	Q9H1P3
128602	Q9H1P6
64773	Q9H1Q7
128853	Q9H1R2
85366	Q9H1R3
1955	Q9H1U4
92014	Q9H1U9
388662	Q9H1V8
221421	Q9H1X1
548645	Q9H1X3
9474	Q9H1Y0
23596	Q9H1Y3
64743	Q9H1Z4
84417	Q9H1Z8
83882	Q9H1Z9
55040	Q9H201
80306	Q9H204
144125	Q9H205
144124	Q9H207
341276	Q9H208
283297	Q9H209
120776	Q9H210
81620	Q9H211
28986	Q9H213
64241	Q9H221
64240	Q9H222
30844	Q9H223
57733	Q9H227
53637	Q9H228
64840	Q9H237
79148	Q9H239
64805	Q9H244
81563	Q9H246
64072	Q9H251
81033	Q9H252
57731	Q9H254
81285	Q9H255
64170	Q9H257
26276	Q9H267
64601	Q9H269
55823	Q9H270
64806	Q9H293
81501	Q9H295
83442	Q9H299
64577	Q9H2A2
63973	Q9H2A3
58191	Q9H2A7
64377	Q9H2A9
6860	Q9H2B2
10861	Q9H2B4
8139	Q9H2C0
64211	Q9H2C1
64801	Q9H2C2
390054	Q9H2C5
283111	Q9H2C8
81034	Q9H2D1
11078	Q9H2D6
57556	Q9H2E6
80270	Q9H2F3
80314	Q9H2F5
80323	Q9H2F9
9748	Q9H2G2
64061	Q9H2G4
8548	Q9H2G9
80319	Q9H2H0
53938	Q9H2H8
81539	Q9H2H9
83938	Q9H2I8
85026	Q9H2J1
79031	Q9H2J4
55117	Q9H2J7
219402	Q9H2K0
80351	Q9H2K2
51347	Q9H2K8
85025	Q9H2L4
83937	Q9H2L5
23743	Q9H2M3
25782	Q9H2M9
23394	Q9H2P0
51611	Q9H2P9
55554	Q9H2R5
3781	Q9H2S1
80352	Q9H2S5
64102	Q9H2S6
64375	Q9H2S9
64901	Q9H2T7
170506	Q9H2U1
27068	Q9H2U2
81698	Q9H2U6
8756	Q9H2U9
83985	Q9H2V7
64231	Q9H2W1
83881	Q9H2W2
26589	Q9H2W6
8646	Q9H2X0
10332	Q9H2X3
28996	Q9H2X6
83982	Q9H2X8
57468	Q9H2X9
64397	Q9H2Y7
81796	Q9H2Y9
644524	Q9H2Z4
55486	Q9H300
29965	Q9H305
64066	Q9H306
5411	Q9H307
57127	Q9H310
57348	Q9H313
26609	Q9H320
425054	Q9H321
51480	Q9H322
81794	Q9H324
54566	Q9H329
23731	Q9H330
27086	Q9H334
83690	Q9H336
282763	Q9H339
390058	Q9H340
390059	Q9H341
79470	Q9H342
390063	Q9H343
390064	Q9H344
390066	Q9H346
50613	Q9H347
5042	Q9H361
79893	Q9H3C7
8626	Q9H3D4
83891	Q9H3E2
83892	Q9H3F6
54504	Q9H3G5
54802	Q9H3H1
83638	Q9H3H3
1798	Q9H3H5
140597	Q9H3H9
91574	Q9H3J6
27069	Q9H3K2
552900	Q9H3K6
654483	Q9H3K6
27249	Q9H3L0
3754	Q9H3M0
10628	Q9H3M7
92552	Q9H3M9
81542	Q9H3N1
59340	Q9H3N8
7469	Q9H3P2
64746	Q9H3P7
23580	Q9H3Q1
64090	Q9H3Q3
23081	Q9H3R0
64579	Q9H3R1
56667	Q9H3R2
64946	Q9H3R5
64218	Q9H3S1
80975	Q9H3S3
27010	Q9H3S4
93183	Q9H3S5
25930	Q9H3S7
10500	Q9H3T2
10501	Q9H3T3
55898	Q9H3U1
64747	Q9H3U5
64094	Q9H3U7
64232	Q9H3V2
54674	Q9H3W5
140902	Q9H3Y0
6725	Q9H3Y6
79144	Q9H3Y8
80331	Q9H3Z4
140701	Q9H3Z7
54923	Q9H400
79980	Q9H410
10114	Q9H422
84886	Q9H425
140730	Q9H426
60598	Q9H427
128866	Q9H444
51389	Q9H446
8325	Q9H461
79004	Q9H467
79176	Q9H469
64080	Q9H477
55539	Q9H478
64122	Q9H479
23509	Q9H488
128854	Q9H489
128869	Q9H490
84557	Q9H492
64222	Q9H497
65125	Q9H4A3
6051	Q9H4A4
55204	Q9H4A5
64083	Q9H4A6
64174	Q9H4A9
64172	Q9H4B0
1263	Q9H4B4
60485	Q9H4B6
81027	Q9H4B7
64180	Q9H4B8
64084	Q9H4D0
56000	Q9H4D5
57381	Q9H4E5
50619	Q9H4E7
27090	Q9H4F1
64093	Q9H4F8
2036	Q9H4G0
128821	Q9H4G1
152007	Q9H4G4
100132911	Q9H4G8
81610	Q9H4H8
642636	Q9H4I0
23051	Q9H4I2
80305	Q9H4I3
253190	Q9H4I8
91689	Q9H4I9
26150	Q9H4K1
26164	Q9H4K7
26168	Q9H4L4
26031	Q9H4L5
56916	Q9H4L7
93611	Q9H4M3
57664	Q9H4M7
10938	Q9H4M9
10193	Q9H4P4
59336	Q9H4Q3
59335	Q9H4Q4
149934	Q9H4R4
219409	Q9H4S2
80345	Q9H4T2
253738	Q9H4W6
28984	Q9H4X1
119391	Q9H4Y5
63925	Q9H4Z2
63935	Q9H4Z3
51575	Q9H501
140836	Q9H503
401265	Q9H511
85365	Q9H553
138649	Q9H560
81569	Q9H568
140699	Q9H579
84146	Q9H582
55127	Q9H583
63904	Q9H596
140679	Q9H598
64776	Q9H5F2
79724	Q9H5H4
79723	Q9H5I1
63895	Q9H5I5
79842	Q9H5J0
79071	Q9H5J4
79101	Q9H5J8
84197	Q9H5K3
79725	Q9H5L6
79874	Q9H5N1
79955	Q9H5P4
64216	Q9H5Q4
29063	Q9H5U6
64376	Q9H5V7
64866	Q9H5V8
63932	Q9H5V9
84191	Q9H5X1
84189	Q9H5Y7
60625	Q9H5Z1
79843	Q9H5Z6
100533178	Q9H606
79629	Q9H607
79177	Q9H609
80119	Q9H611
79785	Q9H628
79897	Q9H633
63899	Q9H649
79713	Q9H665
79991	Q9H668
140460	Q9H672
100506581	Q9H693
80114	Q9H694
79961	Q9H6A0
399909	Q9H6A9
79750	Q9H6B1
79827	Q9H6B4
79852	Q9H6B9
55113	Q9H6D3
54930	Q9H6D7
64838	Q9H6D8
79879	Q9H6E4
64852	Q9H6E5
79041	Q9H6F2
79080	Q9H6F5
80346	Q9H6H4
64321	Q9H6I2
79096	Q9H6J7
64771	Q9H6K1
80207	Q9H6K4
80164	Q9H6K5
79583	Q9H6L2
79637	Q9H6L4
54463	Q9H6L5
84176	Q9H6N6
55617	Q9H6P5
84174	Q9H6Q3
64428	Q9H6Q4
56919	Q9H6R0
79611	Q9H6R3
65083	Q9H6R4
64429	Q9H6R6
80304	Q9H6R7
64848	Q9H6S0
64343	Q9H6S1
64787	Q9H6S3
80004	Q9H6T0
79657	Q9H6T3
54828	Q9H6U6
79796	Q9H6U8
60526	Q9H6V9
79697	Q9H6W3
84168	Q9H6X2
80194	Q9H6X4
84167	Q9H6X5
54853	Q9H6Y2
79917	Q9H6Y5
26001	Q9H6Y7
8498	Q9H6Z4
112399	Q9H6Z9
64762	Q9H706
79818	Q9H707
80183	Q9H714
80157	Q9H720
79794	Q9H741
64922	Q9H756
140461	Q9H765
64388	Q9H772
79077	Q9H773
55520	Q9H777
63898	Q9H788
64789	Q9H790
79834	Q9H792
65250	Q9H799
84154	Q9H7B2
64754	Q9H7B4
80099	Q9H7B7
81493	Q9H7C4
28971	Q9H7C9
80005	Q9H7D0
80232	Q9H7D7
81550	Q9H7E2
65265	Q9H7E9
79572	Q9H7F0
79134	Q9H7F4
64745	Q9H7H0
90673	Q9H7J1
90011	Q9H7L2
64426	Q9H7L9
65249	Q9H7M6
64115	Q9H7M9
58506	Q9H7N4
89853	Q9H7P6
64857	Q9H7P9
79973	Q9H7R0
79788	Q9H7R5
80139	Q9H7S9
79820	Q9H7T0
79946	Q9H7T3
79000	Q9H7T9
54462	Q9H7U1
79953	Q9H7V2
79903	Q9H7X0
79762	Q9H7X2
79943	Q9H7X3
64792	Q9H7X7
79742	Q9H7Y0
55051	Q9H7Z3
84148	Q9H7Z6
80142	Q9H7Z7
79816	Q9H808
55248	Q9H813
51808	Q9H814
64858	Q9H816
202052	Q9H819
79828	Q9H825
65264	Q9H832
79760	Q9H840
79815	Q9H841
28976	Q9H845
80086	Q9H853
64943	Q9H857
79609	Q9H867
55249	Q9H869
64795	Q9H871
79706	Q9H875
54970	Q9H892
79698	Q9H898
57325	Q9H8E8
80264	Q9H8G1
79886	Q9H8G2
25926	Q9H8H0
64794	Q9H8H2
25840	Q9H8H3
54682	Q9H8J5
80007	Q9H8K7
79812	Q9H8L6
80219	Q9H8M1
65980	Q9H8M2
54805	Q9H8M5
80013	Q9H8M7
84141	Q9H8M9
55893	Q9H8N7
79644	Q9H8P0
80072	Q9H8Q6
79935	Q9H8S5
55233	Q9H8S9
64400	Q9H8T0
60685	Q9H8U3
1894	Q9H8V3
79940	Q9H8W2
63877	Q9H8W3
79666	Q9H8W4
80263	Q9H8W5
64768	Q9H8X2
80069	Q9H8X3
79844	Q9H8X9
55237	Q9H8Y1
55139	Q9H8Y5
26003	Q9H8Y8
55055	Q9H900
65055	Q9H902
441024	Q9H903
90861	Q9H910
55298	Q9H920
93349	Q9H930
79751	Q9H936
9050	Q9H939
9477	Q9H944
79986	Q9H963
79968	Q9H967
60686	Q9H972
79691	Q9H974
84058	Q9H977
93973	Q9H981
79933	Q9H987
64844	Q9H992
79624	Q9H993
79646	Q9H999
25904	Q9H9A5
55631	Q9H9A6
80010	Q9H9A7
79813	Q9H9B1
94081	Q9H9B4
63894	Q9H9C1
79797	Q9H9D4
57763	Q9H9E1
25839	Q9H9E3
79913	Q9H9F9
192669	Q9H9G7
79720	Q9H9H4
79929	Q9H9H5
65080	Q9H9J2
84132	Q9H9J4
100288413	Q9H9K5
81875	Q9H9L3
54934	Q9H9L4
79647	Q9H9L7
140578	Q9H9P2
64718	Q9H9P5
79944	Q9H9P8
64708	Q9H9Q2
79840	Q9H9Q4
79007	Q9H9R9
79923	Q9H9S0
55176	Q9H9S3
81617	Q9H9S4
79147	Q9H9S5
55140	Q9H9T3
79845	Q9H9V4
65094	Q9H9V9
80135	Q9H9Y2
54707	Q9H9Y4
84172	Q9H9Y6
79727	Q9H9Z2
64393	Q9HA38
83549	Q9HA47
79672	Q9HA64
79735	Q9HA65
51063	Q9HA72
79587	Q9HA77
79603	Q9HA82
79825	Q9HA90
55316	Q9HA92
79581	Q9HAB3
79717	Q9HAB8
79783	Q9HAC7
80019	Q9HAC8
55255	Q9HAD4
79645	Q9HAE3
64769	Q9HAF1
80032	Q9HAH1
64319	Q9HAH7
80231	Q9HAI6
79685	Q9HAJ7
64641	Q9HAK2
64802	Q9HAN9
22877	Q9HAP2
64130	Q9HAP6
64147	Q9HAQ2
23284	Q9HAR2
64149	Q9HAS0
64078	Q9HAS3
54763	Q9HAT0
79748	Q9HAT1
54414	Q9HAT2
57161	Q9HAT8
54477	Q9HAU0
64750	Q9HAU4
26019	Q9HAU5
59347	Q9HAU6
57140	Q9HAU8
59345	Q9HAV0
57510	Q9HAV4
60401	Q9HAV5
80273	Q9HAV7
55290	Q9HAW0
63967	Q9HAW4
54577	Q9HAW7
54575	Q9HAW8
54576	Q9HAW9
64110	Q9HAY2
53630	Q9HAY6
57396	Q9HAZ1
63976	Q9HAZ2
83401	Q9HB03
60314	Q9HB07
83596	Q9HB09
56659	Q9HB14
56660	Q9HB15
59339	Q9HB19
65977	Q9HB20
59338	Q9HB21
8808	Q9HB29
645832	Q9HB31
59342	Q9HB40
64816	Q9HB55
3431	Q9HB58
59277	Q9HB63
80237	Q9HB65
27101	Q9HB71
55367	Q9HB75
10316	Q9HB89
64121	Q9HB90
2178	Q9HB96
59341	Q9HBA0
219595	Q9HBA9
53841	Q9HBB8
54542	Q9HBD1
23598	Q9HBE1
59067	Q9HBE4
50615	Q9HBE5
53349	Q9HBF4
400410	Q9HBF5
50617	Q9HBG4
55764	Q9HBG6
4063	Q9HBG7
54509	Q9HBH0
64146	Q9HBH1
57665	Q9HBH5
55859	Q9HBH7
2872	Q9HBH9
64098	Q9HBI0
29780	Q9HBI1
57415	Q9HBI5
57834	Q9HBI6
10761	Q9HBJ0
57663	Q9HBJ7
57393	Q9HBJ8
57412	Q9HBK9
7145	Q9HBL0
57408	Q9HBL6
55848	Q9HBL7
57407	Q9HBL8
55591	Q9HBM0
57405	Q9HBM1
51616	Q9HBM6
55592	Q9HBQ8
124565	Q9HBR0
28316	Q9HBT6
57336	Q9HBT7
57335	Q9HBT8
56033	Q9HBU1
55500	Q9HBU6
64091	Q9HBU9
64208	Q9HBV1
81833	Q9HBV2
9170	Q9HBW0
64101	Q9HBW1
64123	Q9HBW9
27099	Q9HBX3
59352	Q9HBX8
59350	Q9HBX9
50508	Q9HBY0
10110	Q9HBY8
9915	Q9HBZ2
55858	Q9HC07
9381	Q9HC10
60489	Q9HC16
60386	Q9HC21
60675	Q9HC23
51643	Q9HC24
64127	Q9HC29
27436	Q9HC35
55178	Q9HC36
51031	Q9HC38
60313	Q9HC44
57332	Q9HC52
5101	Q9HC56
58189	Q9HC57
57419	Q9HC58
59343	Q9HC62
64109	Q9HC73
55835	Q9HC77
26137	Q9HC78
727897	Q9HC84
11132	Q9HC96
2859	Q9HC97
10783	Q9HC98
10418	Q9HCB6
64087	Q9HCC0
57801	Q9HCC6
54857	Q9HCC8
57732	Q9HCC9
57727	Q9HCD5
26115	Q9HCD6
57724	Q9HCE0
4343	Q9HCE1
55205	Q9HCE3
57721	Q9HCE5
55160	Q9HCE6
57154	Q9HCE7
57719	Q9HCE9
80036	Q9HCF6
90338	Q9HCG1
57704	Q9HCG7
57703	Q9HCG8
57701	Q9HCH0
57699	Q9HCH3
54843	Q9HCH5
57692	Q9HCI5
57691	Q9HCI6
55167	Q9HCI7
57690	Q9HCJ0
56172	Q9HCJ1
57689	Q9HCJ2
55225	Q9HCJ3
57688	Q9HCJ5
57687	Q9HCJ6
57684	Q9HCK0
57683	Q9HCK1
6092	Q9HCK4
192670	Q9HCK5
57680	Q9HCK8
54510	Q9HCL0
57678	Q9HCL2
57677	Q9HCL3
55196	Q9HCM1
91584	Q9HCM2
57670	Q9HCM3
57669	Q9HCM4
57666	Q9HCM7
56658	Q9HCM9
63970	Q9HCN2
58986	Q9HCN3
11321	Q9HCN4
51206	Q9HCN6
23753	Q9HCN8
53944	Q9HCP0
57467	Q9HCP6
50614	Q9HCQ5
64111	Q9HCQ7
50940	Q9HCR9
66002	Q9HCS2
83439	Q9HCS4
64097	Q9HCS5
56949	Q9HCS7
27006	Q9HCT0
57124	Q9HCU0
1952	Q9HCU4
10113	Q9HCU5
57804	Q9HCU8
25855	Q9HCU9
57343	Q9HCX3
57113	Q9HCX4
57402	Q9HCY8
55713	Q9HCZ1
10011	Q9HD15
57130	Q9HD20
57380	Q9HD23
57120	Q9HD26
57129	Q9HD33
57128	Q9HD34
10017	Q9HD36
51091	Q9HD40
5119	Q9HD42
5794	Q9HD43
56889	Q9HD45
29098	Q9HD47
653220	Q9HD64
653067	Q9HD64
4651	Q9HD67
56729	Q9HD89
58158	Q9HD90
9369	Q9HDB5, Q9Y4C0
56704	Q9HDC5
57136	Q9HDC9
57110	Q9HDD0
11180	Q9NNW5
10587	Q9NNW7
7286	Q9NNX1
30835	Q9NNX6
51481	Q9NNX9
3338	Q9NNZ3
58531	Q9NNZ6
3166	Q9NP08
9047	Q9NP31
58516	Q9NP50
51297	Q9NP55
27115	Q9NP56
10058	Q9NP58
30061	Q9NP59
26280	Q9NP60
26286	Q9NP61
8521	Q9NP62
51538	Q9NP64
10363	Q9NP66
258	Q9NP70
51085	Q9NP71
22931	Q9NP72
79868	Q9NP73
54873	Q9NP74
29101	Q9NP77
23457	Q9NP78
51534	Q9NP79
50640	Q9NP80
54938	Q9NP81
51330	Q9NP84
7827	Q9NP85
56344	Q9NP86
27434	Q9NP87
51209	Q9NP90
54716	Q9NP91
10884	Q9NP92
29986	Q9NP94
26281	Q9NP95
83658	Q9NP97
58529	Q9NP98
54210	Q9NP99
56851	Q9NPA0
27094	Q9NPA1
64386	Q9NPA2
58526	Q9NPA3
56943	Q9NPA8
55776	Q9NPB0
56953	Q9NPB1
51475	Q9NPB3
50855	Q9NPB6
56261	Q9NPB8
51554	Q9NPB9
56413	Q9NPC1
51305	Q9NPC2
57820	Q9NPC3
53947	Q9NPC4
51778	Q9NPC6
55892	Q9NPC7
10736	Q9NPC8
54512	Q9NPD3
28234	Q9NPD5
51299	Q9NPD7
29089	Q9NPD8
51335	Q9NPE2
55505	Q9NPE3
6676	Q9NPE6
51293	Q9NPF0
50515	Q9NPF2
55644	Q9NPF4
55929	Q9NPF5
51561	Q9NPF7
55803	Q9NPF8
7976	Q9NPG1
58157	Q9NPG2
29855	Q9NPG3
51294	Q9NPG4
55146	Q9NPG8
51205	Q9NPH0
51477	Q9NPH2
3556	Q9NPH3
50507	Q9NPH5
29989	Q9NPH6
55801	Q9NPH9
51524	Q9NPI0
29117	Q9NPI1
27231	Q9NPI5
55802	Q9NPI6
51315	Q9NPI7
2188	Q9NPI8
3773	Q9NPI9
8195	Q9NPJ1
55856	Q9NPJ3
55629	Q9NPJ4
29079	Q9NPJ6
55916	Q9NPJ8
51300	Q9NPL8
58484	Q9NPP4
60626	Q9NPQ8
10509	Q9NPR2
56927	Q9NPR9
56967	Q9NPU4
22918	Q9NPY3
135152	Q9NPZ5
85508	Q9NQ03
23400	Q9NQ11
57823	Q9NQ25
55692	Q9NQ29
11082	Q9NQ30
56672	Q9NQ31
56673	Q9NQ32
56676	Q9NQ33
56674	Q9NQ34
56675	Q9NQ35
57758	Q9NQ36
11005	Q9NQ38
93144	Q9NQ39
113278	Q9NQ40
54585	Q9NQ48
64976	Q9NQ50
56342	Q9NQ55
54586	Q9NQ60
23236	Q9NQ66
56956	Q9NQ69
57091	Q9NQ75
56955	Q9NQ76
55118	Q9NQ79
55890	Q9NQ84
55521	Q9NQ86
26508	Q9NQ87
57103	Q9NQ88
57102	Q9NQ89
57101	Q9NQ90
55352	Q9NQ92
29974	Q9NQ94
653440	Q9NQA3
56302	Q9NQA5
6934	Q9NQB0
23338	Q9NQC1
57142	Q9NQC3
1540	Q9NQC7
56912	Q9NQC8
10279	Q9NQE7
135114	Q9NQE9
94009	Q9NQF3
63905	Q9NQG1
58490	Q9NQG5
89781	Q9NQG7
63929	Q9NQH7
54514	Q9NQI0
58528	Q9NQL2
58524	Q9NQL9
139212	Q9NQM4
56656	Q9NQN1
5203	Q9NQP4
51006	Q9NQQ7
387893	Q9NQR1
56954	Q9NQR4
56936	Q9NQR7
57818	Q9NQR9
57099	Q9NQS1
